max_pop,max_time,avg_dsr_spd,ATR,rep_num,avg_a_spd,MDB,cong_time,cong_ratio,MRD,avg_spd_ratio,id,max_pop2,avg_duration,MFR,MET
167.5,181.75,1.445440863310185,2.372842331037593,12,0.6495122467668845,1.501009642081882,103.75,0.06373146937153332,106.91666666666667,0.4720973523502034,0.0,159.85752688172042,101.26481481481481,185.75,256.1666666666667
176.66666666666666,169.33333333333334,1.4433635070601847,2.499492892779701,12,0.6178559629548559,1.5880912716442024,114.08333333333333,0.09684245638210269,121.83333333333333,0.4635797841992899,1.0,169.13172043010752,110.92951388888889,170.0,276.6666666666667
168.0,177.8181818181818,1.5637162804671723,2.685764283770647,11,0.612603654504078,1.5062024148802886,97.63636363636364,0.08480851400320022,120.0,0.4569746881629463,2.0,160.41055718475076,110.11982323232323,173.63636363636363,270.45454545454544
174.0,166.7,1.2672927677777774,2.119289756920858,10,0.6379750648816715,1.571225200666364,115.5,0.11457803631580674,120.2,0.4984400364937313,3.0,167.33548387096772,108.30430555555556,172.5,276.9
185.44444444444446,178.11111111111111,1.3475584558641966,2.3364539436180043,9,0.6181762748644107,1.6657075066888787,117.0,0.0741354213528794,116.11111111111111,0.474998796629922,4.0,177.3978494623656,109.10432098765433,175.11111111111111,272.1111111111111
166.72727272727272,173.27272727272728,1.316324343434343,2.1673417357672005,11,0.6491055553514191,1.4931504963308688,104.45454545454545,0.09704327555390412,114.27272727272727,0.4991934220209513,5.0,159.02052785923755,104.51047979797978,176.45454545454547,268.27272727272725
159.22222222222223,180.88888888888889,1.4490239560185183,2.38691675827526,9,0.6403050048763029,1.4160903293115925,92.77777777777777,0.07689459624356253,113.66666666666667,0.47605956720989856,6.0,150.81362007168457,105.6283950617284,178.77777777777777,266.55555555555554
170.42857142857142,180.0,1.4578969570833336,2.4779623217087274,7,0.6256539138983319,1.5429782999069686,107.28571428571429,0.06918895514682212,112.71428571428571,0.46852827552202964,7.0,164.32718894009216,106.81607142857142,177.28571428571428,267.42857142857144
169.83333333333334,190.25,1.456420037384259,2.584006635182392,12,0.5918459464924596,1.5223888131657326,102.83333333333333,0.07500170628653341,122.25,0.46809746438660493,8.0,162.13440860215053,115.00231481481482,175.25,279.8333333333333
174.4,187.0,1.4293710731944445,2.4575432197413014,10,0.6147771420827319,1.5741026805997276,105.7,0.0641903325593918,121.1,0.4743677824692528,9.0,167.64193548387095,112.26152777777779,171.7,278.0
175.8181818181818,188.0,1.574530133194444,2.729925596275889,11,0.6098996651131735,1.5890573155452756,113.72727272727273,0.06018896693923577,121.63636363636364,0.4433714518610744,10.0,169.23460410557183,111.69469696969696,166.1818181818182,275.27272727272725
166.11111111111111,179.22222222222223,1.402099251851852,2.30317371954569,9,0.6470623114201692,1.4958183990442053,97.88888888888889,0.07874558140253447,105.33333333333333,0.48276682390591064,11.0,159.30465949820785,101.22175925925927,189.22222222222223,256.3333333333333
191.5,176.0,1.2966275759259258,2.3329808500624516,6,0.5924254331755675,1.736382452420617,136.33333333333334,0.06787911287160238,125.66666666666667,0.4620192101935121,12.0,184.92473118279568,116.8162037037037,162.33333333333334,289.5
182.0,184.25,1.4206942819444446,2.5785552715890514,8,0.584736737522856,1.6419430561865818,115.75,0.07373293568352336,125.375,0.4641847810206544,13.0,174.86693548387092,116.81840277777778,168.75,284.125
197.2,189.4,1.4647474340000002,2.762046079674183,10,0.5668210310369883,1.7964561562925945,131.6,0.05536513278852724,130.9,0.44658669956059543,14.0,191.3225806451613,123.62791666666666,157.1,294.8
159.15384615384616,191.30769230769232,1.550297928205128,2.5882292944201,13,0.6312281334123772,1.4323093232679787,89.23076923076923,0.06310806752941077,117.15384615384616,0.4596569955200197,15.0,152.5409429280397,107.69070512820511,173.76923076923077,269.38461538461536
184.71428571428572,179.42857142857142,1.433732988373016,2.642180801390644,14,0.5754792444523332,1.6596135955518054,123.57142857142857,0.08594757365781976,129.92857142857142,0.45867307648372335,16.0,176.74884792626725,121.00783730158732,163.42857142857142,291.92857142857144
151.85714285714286,174.21428571428572,1.387903163988095,2.214712035695218,14,0.669324414317959,1.3612210899807449,86.64285714285714,0.09703178945908118,110.92857142857143,0.4972591354117194,17.0,144.97004608294932,100.77063492063492,183.85714285714286,262.35714285714283
169.625,168.875,1.3692877213541668,2.380178882936562,8,0.611512141000165,1.52241405421778,103.5,0.13313432610366693,117.625,0.48395835219728944,18.0,162.13709677419354,111.41250000000001,177.0,272.5
189.0,183.75,1.4618754739583333,2.663490797930692,12,0.5819694313678297,1.7147761118683427,125.91666666666667,0.0611309986305179,125.58333333333333,0.45045079651806746,19.0,182.6236559139785,117.67349537037036,163.08333333333334,285.0833333333333
179.42857142857142,181.42857142857142,1.3812327374801587,2.4552876305431015,7,0.5985268094340574,1.6222063564180782,118.71428571428571,0.0865015350858263,128.85714285714286,0.4704326796709136,20.0,172.76497695852532,116.82936507936506,167.57142857142858,287.2857142857143
167.71428571428572,177.42857142857142,1.3846163310912696,2.2526593835342004,7,0.6569708753868836,1.4956837800999545,100.85714285714286,0.06844519233050049,110.0,0.4880519518262313,21.0,159.29032258064515,102.06448412698413,185.0,260.0
189.0,176.0,1.3787566182870374,2.467611128913616,6,0.5920841219642997,1.6933716997324446,114.66666666666667,0.08255275322058724,119.66666666666667,0.46972166889408307,22.0,180.34408602150538,114.72708333333334,169.83333333333334,279.6666666666667
194.11111111111111,179.0,1.2938687813271605,2.3467834812849926,9,0.5885063253661159,1.7593686371514634,135.55555555555554,0.06707230984561574,126.33333333333333,0.4663444649160487,23.0,187.3727598566308,117.38533950617284,163.22222222222223,288.77777777777777
184.9090909090909,183.72727272727272,1.3273985281565663,2.275150006579486,11,0.6220901673373201,1.6722977159142538,117.72727272727273,0.06110955996176116,111.72727272727273,0.47553097888064055,24.0,178.09970674486806,107.44191919191918,177.54545454545453,267.72727272727275
168.25,180.0,1.5510722079861112,2.65659600788011,12,0.6160359566131448,1.514942702811853,100.58333333333333,0.08031362228171766,116.91666666666667,0.4592086973672647,25.0,161.34139784946237,108.80914351851851,172.25,268.0
167.0,187.0,1.4710405966666666,2.458449311646145,10,0.6310716760455962,1.4884749356353173,92.8,0.0720687524790171,108.6,0.4718713976291259,26.0,158.5225806451613,104.85847222222223,185.8,259.7
168.0,178.85714285714286,1.4745272386904762,2.417735570519522,7,0.6507454197272052,1.5230739274355811,107.28571428571429,0.07930931613675353,107.0,0.46495127920062884,27.0,162.2073732718894,101.64702380952382,179.14285714285714,257.2857142857143
169.0909090909091,180.8181818181818,1.5362560529040408,2.7033081488644153,11,0.6003239619200456,1.5195847617474152,106.63636363636364,0.08078452004023157,125.18181818181819,0.45487141412774507,28.0,161.83577712609966,115.08573232323234,166.63636363636363,283.09090909090907
172.14285714285714,181.0,1.503925247857143,2.7597380442472326,7,0.5755440621432877,1.5547478418900502,114.85714285714286,0.08495715667659054,133.14285714285714,0.4502314092813842,29.0,165.58064516129033,123.17996031746034,159.42857142857142,294.42857142857144
150.42857142857142,169.0,1.3327713357142856,2.0380675986000907,7,0.6991390538351846,1.3515934315570843,85.85714285714286,0.12153680747427395,107.28571428571429,0.5190968975811161,30.0,143.9447004608295,96.33313492063493,189.28571428571428,254.57142857142858
192.75,178.375,1.3822402041666662,2.5238063611835915,8,0.5849475242886604,1.7508329547175527,132.25,0.06747383866811779,131.0,0.4525943563051423,31.0,186.46370967741936,119.32378472222223,160.0,294.0
151.85714285714286,175.14285714285714,1.421587676984127,2.176661482274707,7,0.7033409341362326,1.3694208260314575,84.0,0.08279148352764998,101.71428571428571,0.4985439325441722,32.0,145.84331797235023,94.23611111111111,189.57142857142858,246.71428571428572
154.16666666666666,170.66666666666666,1.460710915277778,2.333464932731661,6,0.67061018745179,1.3915896814579234,88.33333333333333,0.1068695000022543,113.0,0.480024918231005,33.0,148.20430107526883,102.22662037037037,178.5,265.1666666666667
167.9090909090909,172.45454545454547,1.4635080911616165,2.407380427028985,11,0.6475377637108658,1.5003923836272768,99.81818181818181,0.09682151345216262,109.27272727272727,0.47230504788973254,34.0,159.79178885630498,102.61161616161617,181.72727272727272,259.1818181818182
163.22222222222223,179.22222222222223,1.5203671378086432,2.531361829567202,9,0.6324817060692719,1.4683224796809533,95.77777777777777,0.08575319151239882,109.88888888888889,0.4653398563045945,35.0,156.3763440860215,104.36003086419754,184.11111111111111,261.44444444444446
176.0,161.14285714285714,1.3715201761904756,2.3442866320764506,7,0.6243221025157064,1.599922113325112,118.14285714285714,0.11850847020240603,121.14285714285714,0.4723355346950641,36.0,170.3917050691244,110.96289682539683,168.71428571428572,280.14285714285717
178.14285714285714,179.0,1.4203096670634923,2.411289051687799,7,0.6274513716583882,1.6130763073062029,116.42857142857143,0.054659251693015824,112.28571428571429,0.46009496966868973,37.0,171.7926267281106,106.3263888888889,178.57142857142858,265.57142857142856
186.75,189.125,1.440865698263888,2.6112847477428973,8,0.5864662714125914,1.6935483870967745,122.875,0.06301435630767524,129.0,0.45585877387821405,38.0,180.36290322580646,119.01128472222223,161.375,292.125
170.57142857142858,167.85714285714286,1.3827983863095237,2.2821954210542628,14,0.6485150771506196,1.5309707708617297,104.78571428571429,0.10739596715769785,110.42857142857143,0.4843613404114388,39.0,163.04838709677418,103.33759920634922,181.5,262.92857142857144
169.41666666666666,173.16666666666666,1.483155295879629,2.6190984220157536,12,0.5935249286030772,1.524256651017214,107.41666666666667,0.10092086537787476,121.58333333333333,0.4628324303919628,40.0,162.33333333333334,114.3287037037037,167.58333333333334,278.25
182.125,180.125,1.4477899715277778,2.533309389680433,8,0.6096956781550669,1.6522792669998485,117.5,0.06180082443114647,119.375,0.4539585885106265,41.0,175.9677419354839,111.69149305555557,169.0,278.375
172.0,171.85714285714286,1.3773844140476188,2.3262782467509893,7,0.6384932778722662,1.5553103567642415,108.28571428571429,0.1073924699230401,124.85714285714286,0.4815244710554842,42.0,165.64055299539172,109.34940476190476,166.57142857142858,279.2857142857143
167.8,171.6,1.2975697047222217,2.1559399496479204,5,0.6421760245516637,1.5018022111161593,102.0,0.11264770629224603,117.2,0.5050674531140936,43.0,159.94193548387096,106.83444444444447,180.0,271.4
177.57142857142858,176.28571428571428,1.4926469273809517,2.55571230840594,7,0.6181819988330891,1.604249150818892,108.57142857142857,0.09197127686782937,117.28571428571429,0.4581056137348435,44.0,170.85253456221199,108.04821428571428,173.28571428571428,268.42857142857144
185.625,191.625,1.3866846631944447,2.5191989982865537,8,0.5842392424473316,1.6920339239739512,126.75,0.0501239460419641,129.375,0.45857025293226816,45.0,180.2016129032258,119.83871527777777,159.5,291.75
168.33333333333334,164.0,1.4060130733333331,2.4139037672400137,6,0.6139831896447534,1.5112827502650312,105.83333333333333,0.1313293925702335,123.83333333333333,0.4741066901787723,46.0,160.95161290322582,112.65648148148148,170.83333333333334,279.6666666666667
156.42857142857142,172.85714285714286,1.372699670039683,2.132206317162624,7,0.6892807524342894,1.4097488154734863,95.71428571428571,0.09123444138390986,99.28571428571429,0.4974985653511892,47.0,150.13824884792626,94.35317460317461,193.14285714285714,245.28571428571428
177.5,180.0,1.2654950208333333,2.1142810903598335,6,0.6398029679415352,1.6109344237467818,112.66666666666667,0.07188392408643753,123.16666666666667,0.5003240931653207,48.0,171.56451612903228,109.91226851851853,169.5,281.3333333333333
183.125,173.875,1.3155598564236117,2.2899187109542245,8,0.6132523995494289,1.6628426472815387,124.375,0.08857910354158152,127.375,0.4743798879284178,49.0,177.09274193548387,114.31753472222222,161.125,287.5
187.16666666666666,170.5,1.5648670238425921,2.9227084041690397,6,0.5675960120610409,1.6889797566762583,131.66666666666666,0.08951914113242289,140.33333333333334,0.441426218968841,50.0,179.8763440860215,125.6111111111111,152.0,302.0
169.83333333333334,174.58333333333334,1.410365857986111,2.4075315915362707,12,0.6220536939883881,1.5282699782926954,107.25,0.088592462601135,120.83333333333333,0.4702715902557504,51.0,162.76075268817203,110.31539351851849,173.91666666666666,276.8333333333333
188.66666666666666,183.83333333333334,1.3024477932870369,2.3759990668484945,6,0.5852446977382497,1.715028522388813,134.66666666666666,0.06687632008096893,136.16666666666666,0.4643058932780193,52.0,182.6505376344086,122.02569444444445,156.5,299.8333333333333
159.8,180.4,1.3891701330555555,2.1407706426450748,5,0.6956953674681567,1.4276540966227471,98.2,0.05648847993113208,101.4,0.4950507959682575,53.0,152.0451612903226,94.83333333333334,188.0,248.6
153.2,165.8,1.450704627361111,2.300866928575596,5,0.6719145609314561,1.3670755717098289,79.6,0.11001242010040484,108.4,0.48756903466473867,54.0,145.59354838709677,98.6111111111111,185.8,258.0
156.875,184.125,1.5370434939236115,2.572838264182761,8,0.6267889243306008,1.4036422838103892,87.75,0.07500145768587821,112.5,0.46658329304303936,55.0,149.48790322580646,106.26944444444445,174.5,261.75
167.71428571428572,168.85714285714286,1.4985993745634922,2.6527357343222633,7,0.5926871998277622,1.5230306570606438,107.42857142857143,0.11701178142676147,124.28571428571429,0.4624023624036769,56.0,162.20276497695855,116.37658730158729,167.57142857142858,285.0
166.71428571428572,163.71428571428572,1.487938490277777,2.477177260767995,7,0.6389886877955674,1.4976742173470932,104.85714285714286,0.11751564267559057,111.57142857142857,0.4593807087397589,57.0,159.50230414746542,103.79999999999998,174.28571428571428,262.0
174.125,165.875,1.2769642354166664,2.16487567848428,8,0.632419735661208,1.5590262002120248,112.25,0.13359847973748654,122.625,0.5010984909192935,58.0,166.03629032258067,110.14687500000001,171.875,279.125
166.6,178.2,1.4765846227500004,2.5185271543668373,10,0.6204340869450613,1.5045585339996972,99.6,0.1002437129076021,116.5,0.466971349404054,59.0,160.23548387096778,109.28666666666668,178.2,270.2
170.75,188.875,1.4509714441145827,2.3950753948121917,8,0.6454537575745327,1.52442071785552,105.25,0.05245924944119669,110.75,0.46569370642394564,60.0,162.3508064516129,103.41631944444444,177.5,261.5
160.625,169.375,1.5254592560763887,2.5558609568008652,8,0.6292172629614192,1.4352567014993187,90.125,0.09868147781825101,114.0,0.46585833361004114,61.0,152.85483870967744,105.57065972222222,179.125,262.75
171.0,182.16666666666666,1.3848424312500007,2.3607459297722393,6,0.6223817698943755,1.5422282800747136,112.5,0.07053220072628193,123.33333333333333,0.478461542339591,62.0,164.247311827957,112.03796296296298,172.0,281.8333333333333
170.85714285714286,176.28571428571428,1.3100002003968256,2.1234828531532672,7,0.6601959558346989,1.5353627139179162,109.57142857142857,0.08764347489524274,119.71428571428571,0.49827534019765196,63.0,163.51612903225805,105.78333333333332,171.71428571428572,273.7142857142857
166.625,163.625,1.4483850383680563,2.4206849254787928,8,0.6354371377008451,1.4957595032560957,103.125,0.12066145480459035,115.5,0.4683372601604425,64.0,159.29838709677418,107.30364583333333,170.75,267.375
184.6,182.2,1.3579943900416662,2.4304999042290905,10,0.5985125883176423,1.6749962138421932,122.7,0.0740023769293526,124.5,0.4717441641718583,65.0,178.38709677419357,115.98083333333334,166.9,285.8
188.75,185.0,1.3479758489583336,2.4133930568421422,8,0.5914166702639821,1.7130470998031198,119.0,0.06949429067455126,120.5,0.4739370960280114,66.0,182.43951612903226,113.69930555555555,169.125,275.75
158.8,187.0,1.4207345216666667,2.2509296763546636,5,0.6707360367397172,1.4205058306830227,94.0,0.047272852257914534,105.6,0.4843193074913053,67.0,151.28387096774196,98.41416666666666,190.0,253.6
172.44444444444446,174.66666666666666,1.48323986095679,2.5442821746420825,9,0.6139915271813147,1.538391640163562,102.0,0.09995298771548357,114.0,0.4656914193211117,68.0,163.83870967741936,108.04984567901234,173.88888888888889,265.3333333333333
173.875,169.125,1.3006781317708334,2.1218855765515148,8,0.6557143457534855,1.5656141147963045,107.875,0.10630250812102424,109.125,0.49880028823986217,69.0,166.73790322580646,101.690625,181.0,260.5
165.14285714285714,175.71428571428572,1.3625843565476192,2.2572222746967787,7,0.6457634467669134,1.4841305899915622,103.85714285714286,0.09222333812225596,118.57142857142857,0.4914399343590901,70.0,158.05990783410138,107.00615079365079,174.42857142857142,273.42857142857144
175.125,187.375,1.5123629348784717,2.650125383486116,8,0.5993572899976709,1.5620172648796002,101.0,0.0689509223203758,117.75,0.4615346709216419,71.0,166.3548387096774,111.89288194444445,174.875,271.5
183.6,176.0,1.3215695225000004,2.2954901408723094,5,0.6133747743096077,1.6590640617900951,117.8,0.07531445694826285,114.4,0.47571334229835144,72.0,176.69032258064516,109.68111111111111,175.0,270.2
155.0,179.75,1.5083706760416662,2.498597168616982,8,0.6354306281710969,1.385355141602302,84.625,0.09002909511393611,116.0,0.47126195973162893,73.0,147.54032258064512,106.83177083333334,180.5,267.5
165.77777777777777,182.11111111111111,1.4928518012808645,2.4816933470318543,9,0.6393794405272832,1.49968869369142,104.44444444444444,0.06211812410512296,113.66666666666667,0.46200828491256085,74.0,159.71684587813624,105.88472222222221,176.33333333333334,268.6666666666667
168.25,188.875,1.3881257911458333,2.3230590103599233,8,0.6381093852841048,1.5263516583371195,109.0,0.05258534931292687,117.5,0.4779540031590196,75.0,162.55645161290323,107.14375,174.0,272.625
175.54545454545453,183.63636363636363,1.3683879926767677,2.2603992171706895,11,0.6487022954805952,1.5787038949237948,110.0909090909091,0.07015840587381333,107.36363636363636,0.48092631663012403,76.0,168.13196480938416,102.3732323232323,182.1818181818182,258.6363636363636
184.83333333333334,178.75,1.4609633001620372,2.576574024040811,12,0.6045686123174068,1.6767883285375336,116.16666666666667,0.07916142419862984,123.33333333333333,0.45364812622018236,77.0,178.57795698924727,113.36018518518522,163.58333333333334,278.3333333333333
167.69230769230768,176.6153846153846,1.4950257536965812,2.661391722299137,13,0.5907190563161965,1.5077761856498795,109.6923076923077,0.10017769519444762,129.53846153846155,0.4635590958874066,78.0,160.57816377171216,118.47863247863249,163.92307692307693,287.0
174.85714285714286,177.57142857142858,1.2769340045634916,2.0950959358431147,7,0.6521755311901112,1.571753099240605,107.85714285714286,0.09396689866423251,119.42857142857143,0.5051304141936143,79.0,167.39170506912438,106.58015873015874,170.0,274.42857142857144
167.6,172.0,1.389251439722222,2.4732637821721637,5,0.5958758678611908,1.50804179918219,105.4,0.1040537509254987,124.6,0.47355765921135495,80.0,160.60645161290321,116.55638888888889,169.8,283.8
174.125,167.375,1.347592677083333,2.2976898496431257,8,0.6281195368413335,1.5738300772376193,113.375,0.10711469127322225,123.625,0.4814094415829555,81.0,167.61290322580646,110.4701388888889,171.875,281.5
164.9090909090909,163.9090909090909,1.495450761237374,2.435841022655858,11,0.652019739768921,1.4701857282502446,92.45454545454545,0.10502030505525721,110.0909090909091,0.4693676625134321,82.0,156.57478005865104,102.02992424242424,178.45454545454547,257.45454545454544
188.28571428571428,189.71428571428572,1.4066002988690474,2.6160453193471858,7,0.5662443061630483,1.700525735055494,125.42857142857143,0.04978747017193476,128.28571428571428,0.4546261644533251,83.0,181.10599078341016,122.82539682539684,164.42857142857142,293.57142857142856
185.28571428571428,180.14285714285714,1.509650891468254,2.7826112151353115,7,0.5762442722303749,1.672226909846174,123.57142857142857,0.07954848663046973,131.57142857142858,0.4495937075652398,84.0,178.09216589861754,120.31726190476192,160.28571428571428,292.57142857142856
166.1818181818182,171.1818181818182,1.5142308513888891,2.5197216252062935,11,0.637739253662797,1.4906998196412102,97.45454545454545,0.09452950494500087,114.63636363636364,0.4643560700565334,85.0,158.75953079178888,105.69671717171717,170.45454545454547,265.54545454545456
178.77777777777777,178.55555555555554,1.2755945199074068,2.123813456819585,9,0.6436984881537762,1.6215524929745737,114.44444444444444,0.0731843727619098,112.11111111111111,0.4988245077470093,86.0,172.69534050179212,104.73348765432098,181.77777777777777,265.6666666666667
147.66666666666666,175.5,1.43256903712963,2.214194870175271,6,0.6849292840275445,1.3056691402897673,71.33333333333333,0.10508534900104559,106.16666666666667,0.49806478488965134,87.0,139.0537634408602,96.60902777777778,189.33333333333334,249.66666666666666
199.66666666666666,182.11111111111111,1.41970134007716,2.6920698876091356,9,0.5571107155061072,1.8093122654685583,140.22222222222223,0.06292620032439217,134.11111111111111,0.44579472487025307,88.0,192.69175627240142,125.93981481481481,153.22222222222223,299.8888888888889
186.5,178.08333333333334,1.3350523056712962,2.4087817418040576,12,0.5901438601628249,1.6953152607400677,123.5,0.07953716902376724,121.75,0.4703903408550489,89.0,180.5510752688172,115.41516203703704,171.25,280.5833333333333
157.4,169.0,1.3715848413888883,2.1117153689954944,5,0.6981554292989608,1.419778888384068,93.0,0.10102513230215662,103.8,0.502509758504721,90.0,151.20645161290324,95.39444444444445,184.6,251.8
186.75,169.75,1.3108400258680557,2.2876868804286796,8,0.612853183867006,1.6946842344388915,126.0,0.09076451262113812,121.375,0.47553887168665737,91.0,180.48387096774195,112.1126736111111,168.0,281.75
167.16666666666666,188.66666666666666,1.5267426888888889,2.5887053897505123,6,0.6250880342147545,1.493815942248473,97.66666666666667,0.05746950867331498,117.33333333333333,0.4625154142173075,92.0,159.09139784946237,107.91643518518516,178.5,271.6666666666667
160.55555555555554,176.0,1.3829517242283953,2.17995667660307,9,0.6794847632591603,1.4394467161391287,94.11111111111111,0.08176933195316552,107.66666666666667,0.4949106515691067,93.0,153.30107526881724,98.48225308641976,183.66666666666666,256.77777777777777
161.5,183.5,1.4843046763657408,2.4250557702215505,6,0.6519900115786718,1.45141097480943,101.0,0.060230392398941845,105.33333333333333,0.4663498503925778,94.0,154.57526881720432,100.64143518518519,187.33333333333334,254.0
177.4,189.6,1.4705104172222216,2.524994086903434,5,0.617287006111142,1.6020596698470393,113.2,0.06435295772424861,121.2,0.46057440380026665,95.0,170.61935483870968,110.98777777777778,169.6,274.6
188.0,176.66666666666666,1.2585147738425932,2.210372201273699,6,0.6053232666135806,1.7021051037407238,131.0,0.06967226093346124,125.83333333333333,0.4767087140129751,96.0,181.2741935483871,115.41967592592592,166.5,287.6666666666667
171.71428571428572,191.85714285714286,1.5148380521825404,2.5848537324332344,7,0.6204429546967488,1.5420263516583375,109.42857142857143,0.04974239431864274,117.14285714285714,0.4530413098134157,97.0,164.2258064516129,109.10595238095239,175.42857142857142,270.57142857142856
