MFR,MET,max_pop2,MDB,avg_a_spd,ATR,cong_time,max_pop,MRD,avg_dsr_spd,cong_ratio,avg_duration,avg_spd_ratio,max_time
167.4,280.46666666666664,183.6021505376344,1.7239638548134684,0.6268725597202582,2.3666134566540293,123.4,190.2,124.93333333333334,1.368878492777778,0.05753353851763186,111.63787037037036,0.46763450858997524,181.66666666666666
152.73333333333332,293.73333333333335,171.10967741935485,1.606663637740421,0.6008593455202843,2.6710302542549917,119.0,177.93333333333334,132.2,1.51943886712963,0.08708398169027819,113.77046296296297,0.44314672071542255,188.86666666666667
191.66666666666666,248.33333333333334,152.24946236559143,1.429572416578323,0.6125797376870122,2.5132266480299195,84.2,159.93333333333334,102.8,1.4696760023703699,0.0813839543808605,106.59750000000001,0.4802893379258837,166.73333333333332
129.6,331.8666666666667,191.36989247311826,1.7969003988086223,0.5623333176954521,2.8119479043565843,152.26666666666668,198.33333333333334,158.6,1.475646960462963,0.06952028868966399,126.08527777777779,0.4192901000109813,210.66666666666666
171.6,256.2,81.94408602150538,0.7694280377606137,0.7458313612334141,1.8700956117500342,0.0,89.26666666666667,113.6,1.3408119371296296,0.213355304185011,84.1836111111111,0.5624861463574823,179.26666666666668
189.2,248.0,128.42150537634407,1.205835731233278,0.6524240343963896,2.1860061888319158,43.666666666666664,135.93333333333334,104.8,1.3817240220277778,0.09831017607898815,99.01324074074074,0.5145761384340205,184.06666666666666
200.2,240.8,164.9483870967742,1.548811146448584,0.6348842142239447,2.1934875828893223,97.46666666666667,172.26666666666668,96.66666666666667,1.3167653961203705,0.07676839735534795,101.80916666666667,0.49969784329140676,164.73333333333332
152.13333333333333,301.2,217.6752688172043,2.0438992377202285,0.5679946350914232,2.5470781896445476,148.26666666666668,224.93333333333334,137.4,1.3437778588888891,0.03749544908627605,124.55250000000001,0.4358015711246124,187.93333333333334
177.86666666666667,267.8666666666667,164.352688172043,1.5432177293149578,0.622104461638087,2.503579866142515,102.0,171.8,113.73333333333333,1.4724400593518514,0.09030933610042997,108.41666666666669,0.4665500281601257,174.13333333333333
150.73333333333332,304.1333333333333,209.81720430107526,1.9701145943762934,0.5645624635985125,2.9073800706524513,146.8,216.6,138.53333333333333,1.5219945473148142,0.061019356501432136,126.57787037037039,0.414706801801846,185.0
162.6,277.4,136.14838709677417,1.2783886112373166,0.6334802536701779,2.4524116912097442,69.33333333333333,142.66666666666666,121.73333333333333,1.4947077471111112,0.12519033868786322,105.98787037037037,0.48104686041704264,185.86666666666667
178.8,271.46666666666664,219.3161290322581,2.059306375889747,0.5556263086780693,2.885728832365006,126.66666666666667,226.6,120.2,1.5064762988888891,0.04042899987665461,125.63935185185184,0.4286506023486097,165.73333333333332
147.46666666666667,312.26666666666665,219.0193548387097,2.056519763743753,0.5160732021222096,3.234638187086153,151.66666666666666,225.8,146.53333333333333,1.5537389565277773,0.04082813370223793,145.3437037037037,0.40713082063604145,168.66666666666666
193.66666666666666,237.33333333333334,114.23010752688172,1.0725831692664949,0.6739784279464504,2.30645487853893,14.866666666666667,120.26666666666667,100.93333333333334,1.5170082998425929,0.09702810092129417,93.82981481481481,0.4955028837481777,179.13333333333333
166.86666666666667,287.4,189.19569892473118,1.7764854359129685,0.5656690107910277,2.72036144119253,125.53333333333333,196.0,126.33333333333333,1.43918511425,0.07126948366041339,124.62638888888887,0.448033664787263,166.4
172.6,266.93333333333334,123.15053763440861,1.1563430763794236,0.6529457488578323,2.303761001769617,40.06666666666667,131.2,116.0,1.4548864442592588,0.15632940409425677,100.62425925925923,0.4976475706774046,174.86666666666667
165.26666666666668,270.3333333333333,139.69032258064516,1.3116462214145086,0.6457084044625765,2.4754683813873988,77.53333333333333,147.2,119.53333333333333,1.5284685969444445,0.09872946094306355,102.09925925925926,0.47139755267147715,190.46666666666667
164.93333333333334,279.3333333333333,137.8279569892473,1.2941592205563126,0.624411656301744,2.3362898283714117,82.93333333333334,144.0,122.86666666666666,1.3977680971574074,0.12140023585917407,107.58805555555554,0.49126239677803407,185.0
163.06666666666666,276.0,114.25806451612902,1.0728456762077845,0.690738358407438,2.193813374759332,16.533333333333335,121.26666666666667,121.93333333333334,1.4331217535555558,0.15492609496110338,94.85249999999998,0.5050450112628098,190.53333333333333
212.26666666666668,220.4,131.19784946236558,1.2319046897874701,0.6756230284800435,2.1182759824980404,56.0,137.86666666666667,91.33333333333333,1.3724461865092592,0.06606380988863111,92.3548148148148,0.5139401620848157,171.8
185.26666666666668,247.73333333333332,95.84086021505375,0.8999141804230402,0.6953162126608289,2.011073786279164,0.0,102.13333333333334,106.53333333333333,1.3605681163703707,0.16424493419372196,90.68287037037038,0.5423614262639723,181.46666666666667
163.86666666666667,271.6,117.37634408602149,1.1021252965823614,0.7119610282564317,2.125960950101659,24.733333333333334,124.0,117.53333333333333,1.4007067154629633,0.15911246755031608,92.3875,0.5081247173035996,183.6
162.53333333333333,273.8,108.26666666666668,1.016588419405321,0.6679426981264357,2.2224078802942966,8.066666666666666,115.06666666666666,122.93333333333334,1.448321114814815,0.1350653994398687,96.87277777777778,0.5046451137617243,203.6
177.93333333333334,265.06666666666666,165.00860215053763,1.549376546014438,0.6201055415415099,2.305942664869488,101.33333333333333,172.26666666666668,112.8,1.3556190510000004,0.0777355048967817,110.62657407407409,0.48576831542946725,169.2
170.86666666666667,280.73333333333335,175.7978494623656,1.6506840325104752,0.5729944113921884,2.7403549794674213,114.4,182.33333333333334,124.86666666666666,1.4827689008333331,0.05808341826952348,120.88898148148147,0.44980676398059233,169.13333333333333
151.33333333333334,303.6666666666667,198.30537634408603,1.8620223130900095,0.5565861584368877,3.072049360966962,139.4,204.53333333333333,140.06666666666666,1.5986025728425928,0.0414140977209365,127.63166666666666,0.41673488234316963,195.93333333333334
157.0,283.3333333333333,120.16774193548389,1.1283356050280176,0.6603706990214212,2.332164955071709,34.266666666666666,127.73333333333333,127.73333333333333,1.4902066849444446,0.0868396252860942,101.00564814814815,0.48828397029329873,218.86666666666667
188.86666666666667,242.06666666666666,98.61935483870967,0.9260033318188703,0.705674493988667,2.0796456166176074,0.0,105.33333333333333,104.2,1.4224335260185184,0.12875840129990213,87.77157407407408,0.5203283031711652,186.33333333333334
160.4,280.06666666666666,121.45806451612904,1.1404513100106013,0.697912926695644,2.097144792889708,41.666666666666664,127.6,122.46666666666667,1.36739440712963,0.1615838453361866,96.2087037037037,0.5106042432549812,186.8
137.0,326.93333333333334,180.92258064516128,1.6988035741329701,0.5688308288113646,2.752720974400582,143.06666666666666,186.86666666666667,155.0,1.4708953233055555,0.06944890979117463,123.80296296296297,0.43314201148012865,213.0
136.4,323.0,167.80215053763445,1.5756070473017316,0.5879580174715361,2.662287251751389,135.0,174.46666666666667,151.6,1.4606299984351852,0.10484968346143891,120.62166666666666,0.4420245397244808,201.26666666666668
182.6,252.33333333333334,109.50322580645161,1.0281993033469634,0.6723316763254457,2.1477385780583464,8.0,116.2,109.0,1.4069944202777778,0.12658838223970362,94.34185185185187,0.5154614575959482,185.66666666666666
187.86666666666667,240.8,97.35913978494622,0.9141703266192135,0.7186622142907217,1.9322873573850299,0.0,103.13333333333334,104.13333333333334,1.3291247666666668,0.16068707251246733,86.20796296296298,0.5491363278542555,177.8
127.6,337.0,193.36344086021504,1.8156191630067142,0.5488249344818538,2.803316914571256,155.86666666666667,199.46666666666667,161.26666666666668,1.442559503148148,0.08320313487955631,130.1862037037037,0.4188437262781288,206.06666666666666
190.46666666666667,260.06666666666666,219.26666666666674,2.0588419405320817,0.5883642834163552,2.829355376272816,122.26666666666667,226.26666666666668,109.33333333333333,1.5495877105555558,0.03932629855126619,117.27416666666667,0.4239933761052984,163.4
145.46666666666667,310.8,221.763440860215,2.082285829673381,0.5613178111373024,2.4710672879500546,159.13333333333333,228.6,143.2,1.298141037037037,0.05335574575670863,128.41175925925924,0.4294269656695921,177.8
178.46666666666667,271.2,232.88817204301074,2.18674339946489,0.5724040415819243,2.675698354335483,133.06666666666666,240.13333333333333,120.13333333333334,1.4283747120370371,0.03915869526178842,123.27314814814817,0.4309303039498525,153.93333333333334
192.2,235.8,115.05161290322577,1.0802968347720734,0.681806058209546,2.1818906087928847,13.8,122.53333333333333,101.33333333333333,1.4411818141666666,0.09810102474336585,91.96712962962962,0.5054666651766921,177.86666666666667
176.13333333333333,257.93333333333334,82.24731182795699,0.772275228431521,0.7112650871636272,1.8871022051842425,0.0,88.53333333333333,114.46666666666667,1.3088683649074075,0.2083024299109529,87.45388888888888,0.5637609198743271,183.33333333333334
177.26666666666668,267.26666666666665,175.8258064516129,1.6509465394517646,0.6588966191519234,2.2142154365302766,116.26666666666667,182.46666666666667,114.66666666666667,1.3492371688888893,0.05502047821391147,104.24648148148147,0.4819236872882067,182.4
152.13333333333333,290.46666666666664,165.14838709677417,1.5506890807208848,0.6061834367497361,2.535079287090447,118.86666666666666,171.46666666666667,130.46666666666667,1.4546229693425927,0.0890271022699971,112.26203703703702,0.4606672254941068,191.06666666666666
182.53333333333333,258.6666666666667,161.5247311827957,1.516664142561462,0.6128330045331559,2.7293296178263478,90.53333333333333,169.2,110.33333333333333,1.5794229441851853,0.06646115358249753,109.87083333333335,0.454813397521323,174.53333333333333
159.0,300.06666666666666,235.15483870967736,2.2080266545509617,0.5385365728424074,2.7379575832280327,150.66666666666666,243.06666666666666,137.6,1.380084879453704,0.05363993660187924,136.80833333333334,0.4256380889141636,151.0
144.66666666666666,304.6666666666667,158.98064516129034,1.4927760109041341,0.6005794758529117,2.5004565359631257,110.33333333333333,165.33333333333334,142.06666666666666,1.4307296392777786,0.10383368818708633,113.20287037037038,0.46496031671820737,206.53333333333333
193.66666666666666,247.8,162.19569892473118,1.5229643091524057,0.6485071800230524,2.138079600143261,96.93333333333334,169.53333333333333,100.6,1.3147270595370373,0.07617051135948992,102.33157407407407,0.5018232267967687,161.8
216.06666666666666,222.26666666666668,167.45376344086026,1.5723358069564337,0.6874926179780235,2.0145985685109618,85.06666666666666,175.53333333333333,87.4,1.320154753981481,0.05361840406944656,94.93694444444445,0.5171307642609556,156.8
179.0,269.8666666666667,188.48602150537636,1.7698217981725477,0.5654736177846156,2.5866850416981038,119.33333333333333,195.06666666666666,117.6,1.3971988440462964,0.04968355535502651,123.60916666666668,0.454403894671793,166.13333333333333
174.93333333333334,271.93333333333334,163.2344086021505,1.5327174516633855,0.6007673492245352,2.4664862637416545,103.66666666666667,171.53333333333333,117.86666666666666,1.4173296422222221,0.07323477929190399,111.3375,0.4768237252685509,186.6
196.8,246.53333333333333,165.6043010752688,1.554969963148064,0.6435187165819862,2.5111326194751964,93.13333333333334,175.13333333333333,101.73333333333333,1.521223293518519,0.06187426896232531,102.83185185185184,0.4625409333269378,166.0
150.06666666666666,300.46666666666664,174.07741935483872,1.6345297592003634,0.5735494436814222,2.6657522525739332,123.33333333333333,181.2,138.4,1.453374383481481,0.07492315482012399,119.5264814814815,0.45565808631919824,202.2
147.0,307.3333333333333,171.94838709677424,1.6145388459791001,0.6218489657164857,2.4220758065192665,136.6,178.73333333333332,139.8,1.3891937979629627,0.074018885935817,111.8984259259259,0.44377584382724816,206.53333333333333
189.8,249.8,138.9333333333333,1.3045383411580593,0.6521609000405675,2.354982660738482,68.0,147.86666666666667,106.8,1.4764945413888895,0.10019157762240422,99.97898148148148,0.4889168522874641,176.73333333333332
176.53333333333333,259.2,110.39139784946236,1.0365389469433088,0.652462136098199,2.141279797027382,7.333333333333333,116.33333333333333,111.6,1.3622436435648153,0.12273504000924138,97.84805555555555,0.5245768636953322,190.4
163.33333333333334,289.6,185.58279569892474,1.7425614619617347,0.6036951151561,2.4582454626629,130.33333333333334,193.2,129.2,1.3781687453703704,0.1075756314298781,116.8125,0.45821440671305974,167.06666666666666
157.06666666666666,301.0,192.38279569892475,1.8064112272199504,0.5674210625490854,2.6200909299584754,138.53333333333333,199.26666666666668,135.53333333333333,1.3936932088888887,0.07534056503681998,124.3312962962963,0.450512243260332,177.53333333333333
138.33333333333334,317.26666666666665,188.1935483870968,1.767075571709829,0.560641716897748,3.0330728426977935,141.6,194.46666666666667,152.46666666666667,1.6012837470370374,0.06922789373742179,126.95472222222224,0.41714099954796746,207.73333333333332
160.0,294.8666666666667,218.85806451612905,2.05500530062093,0.5649435726764165,2.762192840822507,145.26666666666668,224.53333333333333,133.2,1.4487615986851852,0.06039602384519164,127.2860185185185,0.4217761068470662,164.33333333333334
156.8,295.73333333333335,179.8408602150538,1.6886465747892374,0.6080165163447103,2.3953239852806183,133.73333333333332,186.46666666666667,132.06666666666666,1.3540701268518516,0.07382575324733921,113.53592592592592,0.4551052044839696,190.53333333333333
169.46666666666667,267.6666666666667,135.68817204301072,1.2740673431268617,0.6574559610666161,2.374977844118012,75.86666666666666,142.46666666666667,117.4,1.4899479850925925,0.09049783995509883,100.93518518518519,0.4786470333574127,193.8
152.6,312.46666666666664,224.3204301075269,2.106295118380534,0.5332916155713822,3.059322642073039,151.06666666666666,230.73333333333332,142.2,1.5050166010000003,0.036919871506322297,137.3325925925926,0.41360545151785444,177.6
194.4,241.06666666666666,150.64516129032256,1.414508556716644,0.632946926400835,2.4097962227449687,80.8,158.66666666666666,100.66666666666667,1.4470931846574073,0.07536645531393112,103.10870370370371,0.484064699213807,167.93333333333334
175.73333333333332,246.53333333333333,67.92903225806452,0.6378312888081175,0.784071613793895,1.850695266987941,0.0,74.0,112.2,1.3976302825925926,0.21280930275015847,78.68861111111111,0.5663511356996035,181.4
133.33333333333334,324.1333333333333,195.86666666666667,1.8391236306729268,0.5668925429623037,2.4169898625531743,154.33333333333334,202.26666666666668,150.93333333333334,1.2778596719444442,0.06700846315070827,122.91712962962961,0.44097023458208395,211.86666666666667
166.06666666666666,275.6,123.8537634408602,1.1629461355949318,0.6898419332629777,2.1838752167070554,48.333333333333336,129.73333333333332,119.46666666666667,1.4047942794444443,0.11818730631504784,95.01527777777777,0.5007734352702944,199.8
168.93333333333334,258.93333333333334,89.10107526881718,0.836629814730678,0.76234605929209,1.8478079326526617,0.0,95.6,114.26666666666667,1.3283205317592597,0.18605816669485425,84.20370370370371,0.5668626089594719,193.06666666666666
145.4,315.2,171.45806451612899,1.6099348780857186,0.5983971370374185,2.296218569179008,139.73333333333332,177.6,141.46666666666667,1.2807878212037036,0.0651047970991918,116.49842592592593,0.4633262477096271,213.13333333333333
188.2,252.6,142.24946236559143,1.3356757029632995,0.6797773346789746,2.169298660105342,77.8,149.0,104.46666666666667,1.38815944037037,0.1309032132717966,96.82750000000001,0.5042930597698511,163.66666666666666
180.93333333333334,264.8,195.44086021505373,1.835125448028674,0.5693809507891067,2.7706912242443615,121.0,202.66666666666666,114.26666666666667,1.4943527970972221,0.04585374627021135,120.61037037037039,0.4419198491930297,158.13333333333333
186.0,251.53333333333333,138.6817204301075,1.3021757786864556,0.6417227940367647,2.159772312728403,72.73333333333333,145.93333333333334,105.66666666666667,1.3293460452129628,0.10831262975833758,100.51222222222223,0.5144792878570977,175.53333333333333
165.46666666666667,269.6666666666667,108.40215053763441,1.017860568428492,0.7209263259455417,2.1217606740270396,7.533333333333333,114.8,119.2,1.4436538267592591,0.14936217246115321,91.58990740740741,0.5130048785871911,191.86666666666667
156.6,309.4,211.3956989247312,1.984936140138321,0.5498202429359924,2.73578962284159,148.73333333333332,218.33333333333334,142.93333333333334,1.4003767705092591,0.05468426300164417,133.6197222222222,0.43206367175466814,169.8
203.13333333333333,241.86666666666667,172.2086021505376,1.6169821798172548,0.6130580090121427,2.5731148103912513,88.46666666666667,182.06666666666666,99.33333333333333,1.5101342906481479,0.07628178860099064,109.33981481481482,0.4649793485634465,151.8
139.73333333333332,324.46666666666664,167.81075268817204,1.5756878186682823,0.5737582021378631,2.824359034030615,126.73333333333333,174.33333333333334,153.93333333333334,1.534614620444444,0.09531974955736505,123.68435185185186,0.44473909931076333,208.46666666666667
191.66666666666666,245.93333333333334,121.73118279569891,1.1430158008985813,0.6578073983793534,2.3419638619741003,26.2,130.33333333333334,104.93333333333334,1.4939946472222227,0.1011194115181271,98.8100925925926,0.49423215095469575,179.2
176.33333333333334,259.53333333333336,128.1440860215054,1.203230854662022,0.6746376846213737,2.205473403342002,56.2,134.8,110.6,1.4132489298148145,0.1284472791542147,95.8824074074074,0.49863794352613894,180.46666666666667
146.06666666666666,314.53333333333336,190.48387096774195,1.7885809480539148,0.5517552033539522,2.9998543775559168,143.6,197.13333333333333,145.2,1.5452988009444444,0.06969085874467913,132.43092592592592,0.4253024494986733,184.73333333333332
172.66666666666666,257.8666666666667,95.86666666666666,0.9001564945226918,0.7414362399736708,1.9920519294898686,0.0,102.46666666666667,114.6,1.396977528703704,0.1678854902027061,85.38101851851852,0.5318236743029672,189.2
174.0,257.1333333333333,85.56129032258065,0.8033923973951235,0.7172990839463861,1.959460987589814,0.0,91.86666666666666,114.6,1.3673629428703709,0.17155179281740188,86.63564814814818,0.5460810508763413,193.26666666666668
159.66666666666666,301.0,222.7569892473118,2.0916149225099705,0.5224425179525263,3.112479854202913,143.66666666666666,229.4,138.2,1.5189543211759258,0.05912003096907473,140.305,0.4198778489432142,150.33333333333334
175.2,279.06666666666666,201.11612903225804,1.8884143571104046,0.5740083220588801,2.609285054255487,127.26666666666667,208.26666666666668,119.6,1.400277882296296,0.060407868868995254,120.60555555555555,0.4516885791175351,168.86666666666667
170.66666666666666,268.2,123.78064516129032,1.1622595789792518,0.6982697687328995,1.9151258187621805,46.53333333333333,129.93333333333334,115.06666666666666,1.2627794187962962,0.15587534985538345,96.3051851851852,0.5482188791667012,182.93333333333334
171.46666666666667,258.6,75.58494623655913,0.709717805038114,0.7114787175371448,1.9534584630515102,0.0,83.0,116.26666666666667,1.3737438948148148,0.18527496697110954,88.63185185185188,0.5568098017003985,191.13333333333333
150.2,304.8666666666667,175.0,1.643192488262911,0.5779461701962746,2.8445958143875414,124.46666666666667,181.0,141.8,1.54088057937037,0.07994002614525585,119.46805555555557,0.4405429642943269,194.73333333333332
165.8,271.0,107.32043010752686,1.0077035690847593,0.6657850715949938,2.1753198213859815,2.4,114.8,120.66666666666667,1.4210085927499996,0.11977909183703736,96.73,0.5098213300112869,207.06666666666666
139.2,320.73333333333335,219.52043010752686,2.061224695845323,0.5468774794524226,2.4757150726456825,161.26666666666668,226.73333333333332,147.6,1.2692058103703703,0.038588805193683094,128.8276851851852,0.4287690522710505,204.73333333333332
175.93333333333334,283.93333333333334,210.46881720430108,1.9762330253924982,0.5457092509522281,3.0928659166277788,127.6,218.6,126.46666666666667,1.5775845682407408,0.0493772222077229,130.0160185185185,0.4209346246255351,161.53333333333333
150.93333333333334,293.8666666666667,134.33763440860213,1.261386238578424,0.6338834716696371,2.4298941754238794,74.8,140.93333333333334,132.73333333333332,1.478071428277778,0.1338137609845363,106.97398148148149,0.4786570667436384,190.66666666666666
198.26666666666668,228.4,108.38709677419357,1.0177192185370287,0.7125756985411453,2.0915473098691537,2.0,115.26666666666667,97.73333333333333,1.4364144325000003,0.1000084346543647,87.18564814814816,0.5156342030244406,177.06666666666666
164.86666666666667,292.06666666666666,204.21935483870968,1.9175526275935184,0.573199523257961,3.095994030818885,132.13333333333333,210.73333333333332,133.2,1.6367063908148147,0.0589922555282872,125.21870370370371,0.411950754351235,166.26666666666668
174.86666666666667,274.26666666666665,166.70752688172044,1.5653288909081728,0.619373358701175,2.4100291229348936,105.33333333333333,173.4,116.2,1.4060861674074066,0.10077232087358722,109.31342592592593,0.4762269169627459,175.06666666666666
184.73333333333332,247.8,140.53763440860212,1.3196022010197384,0.6627650082733668,2.1049610486846473,77.73333333333333,146.93333333333334,105.46666666666667,1.3289605312037032,0.08593580029700112,97.11092592592591,0.5086956081864883,179.86666666666667
160.13333333333333,284.46666666666664,132.1010752688172,1.2403856832752789,0.6535647769835852,2.3795483091187197,59.666666666666664,138.4,128.26666666666668,1.493134995037037,0.10104813665213198,102.10203703703702,0.47864537114429767,206.46666666666667
185.0,268.6,202.95913978494625,1.905719622393861,0.5846159840742835,2.5804383169913114,121.33333333333333,209.46666666666667,119.06666666666666,1.4181160287870367,0.04559113349390857,119.9484259259259,0.447317354472781,160.93333333333334
159.0,283.73333333333335,138.65806451612903,1.3019536574284414,0.6694091361220725,2.267199626644271,103.26666666666667,145.2,122.26666666666667,1.400479478055556,0.10684640338794887,99.54305555555555,0.48194401732632347,201.93333333333334
182.93333333333334,264.4,181.31182795698928,1.7024584784693828,0.5900505570147606,2.709746031601021,109.06666666666666,189.86666666666667,112.2,1.4988267727037037,0.0624839255179208,114.3325,0.4572121452384249,177.73333333333332
175.6,263.26666666666665,158.59139784946237,1.4891211065677217,0.6200166156722499,2.5216567243546764,99.06666666666666,165.06666666666666,116.26666666666667,1.4909471629629631,0.07240321477441904,106.90046296296296,0.46843718527036216,185.2
141.06666666666666,315.6666666666667,161.11827956989248,1.5128476954919483,0.6083691377046918,2.6421001748728425,124.46666666666667,167.0,146.53333333333333,1.5038952233333336,0.08747339608302455,116.10259259259259,0.44361432588857425,204.53333333333333
185.13333333333333,249.26666666666668,95.08387096774194,0.892806300166591,0.6704341235465979,2.1113313393881175,0.0,103.33333333333333,106.93333333333334,1.3939515989259263,0.14968941183239895,93.96240740740741,0.5302982493715421,184.0
156.8,293.1333333333333,150.1268817204301,1.4096420818819728,0.6461492344718324,2.3226663657965534,114.13333333333334,156.26666666666668,127.8,1.395463054259259,0.07158618899562628,104.76342592592593,0.46835718964104245,212.2
